first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student5381;student4628;Original-Original;Both;z5z1;Both;18.64406779661017
student6516;student9160;Original-Original;Both;z5z1;Both;18.642117376294593
student6790;student1579;Original-Original;Both;z5z1;Both;18.62630966239814
student4110;student9443;Original-Original;Both;z5z1;Both;18.61777150916784
student4167;student7888;Original-Original;Both;z5z1;Both;18.61252115059222
student1547;student5287;Original-Original;Both;z5z1;Both;18.609406952965234
student6267;student8085;Original-Original;Both;z5z1;Both;18.608695652173914
student7255;student4016;Original-Original;Both;z5z1;Both;18.598382749326145
student5287;student1531;Original-Original;Both;z5z1;Both;18.592964824120603
student6516;student1551;Original-Original;Both;z5z1;Both;18.576598311218333
student4100;student2371;Original-Original;Both;z5z1;Both;18.566176470588236
student8789;student3568;Original-Original;Both;z5z1;Both;18.556701030927837
student3485;student5170;Original-Original;Both;z5z1;Both;18.512898330804248
student8412;student4011;Original-Original;Both;z5z1;Both;18.510158013544018
student8665;student9443;Original-Original;Both;z5z1;Both;18.485523385300667
student5381;student7888;Original-Original;Both;z5z1;Both;18.466353677621285
