first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm193;subm135;Original-Original;Base;Progpedia19;Base;8.174386920980927
subm33;subm201;Original-Original;Base;Progpedia19;Base;7.971014492753622
subm136;plag-subm136;Plag-Original;Base;Progpedia19;Base;7.850467289719626
subm136;subm129;Original-Original;Base;Progpedia19;Base;7.8431372549019605
subm130;subm193;Original-Original;Base;Progpedia19;Base;7.81758957654723
subm31;subm147;Original-Original;Base;Progpedia19;Base;7.751937984496124
subm116;subm196;Original-Original;Base;Progpedia19;Base;7.722007722007722
subm33;subm156;Original-Original;Base;Progpedia19;Base;7.719298245614035
subm130;subm156;Original-Original;Base;Progpedia19;Base;7.717041800643088
subm100;subm0;Original-Original;Base;Progpedia19;Base;7.6923076923076925
subm44;subm97;Original-Original;Base;Progpedia19;Base;7.667731629392971
subm31;subm0;Original-Original;Base;Progpedia19;Base;7.633587786259542
subm31;subm95;Original-Original;Base;Progpedia19;Base;7.59493670886076
subm33;subm13;Original-Original;Base;Progpedia19;Base;7.5
subm130;subm5;Original-Original;Base;Progpedia19;Base;7.453416149068323
subm130;subm116;Original-Original;Base;Progpedia19;Base;7.434944237918216
subm198;plag-subm198;Plag-Original;Base;Progpedia19;Base;7.307692307692308
subm13;subm147;Original-Original;Base;Progpedia19;Base;7.2202166064981945
subm33;subm147;Original-Original;Base;Progpedia19;Base;7.171314741035857
subm97;subm156;Original-Original;Base;Progpedia19;Base;7.164179104477612
subm130;subm95;Original-Original;Base;Progpedia19;Base;7.164179104477612
subm147;plag-subm147;Plag-Original;Base;Progpedia19;Base;7.084468664850137
subm40;subm109;Original-Original;Base;Progpedia19;Base;7.043756670224119
subm13;subm195;Original-Original;Base;Progpedia19;Base;6.993006993006993
subm13;subm97;Original-Original;Base;Progpedia19;Base;6.896551724137931
subm116;subm183;Original-Original;Base;Progpedia19;Base;6.896551724137931
subm0;subm193;Original-Original;Base;Progpedia19;Base;6.832298136645963
subm147;subm156;Original-Original;Base;Progpedia19;Base;6.832298136645963
subm129;subm109;Original-Original;Base;Progpedia19;Base;6.829268292682928
