first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm33;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm33;subm136;Original-Original;SMM;Progpedia19;SMM;0.0
subm201;subm5;Original-Original;SMM;Progpedia19;SMM;0.0
subm201;subm136;Original-Original;SMM;Progpedia19;SMM;0.0
subm0;subm183;Original-Original;SMM;Progpedia19;SMM;0.0
subm5;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm183;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm183;subm136;Original-Original;SMM;Progpedia19;SMM;0.0
subm44;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
subm135;subm40;Original-Original;SMM;Progpedia19;SMM;0.0
